"_id",name,x1,x2,x3,x4,x5,y
619f9298c5d789f86898175d,Chevriaux,130.54418564179156,83.1711161611739,623,-692153,421,768890
619f9298c5d789f86898175e,Bartek,-688.7704161591031,-1241.1653915160507,-809,-220.028416424261,-393,730813578
619f9298c5d789f86898175f,Leleu,456,-834,-479,1491.617817252624,233,810872
619f9298c5d789f868981760,Zaouch,448,-506,-703,-422,-137,70184
619f9298c5d789f868981761,Lemesle,-636,499,-496617,,488,-29813685
619f9298c5d789f868981762,Atsi,306,421,500,-1069.805546406975,,0
619f9298c5d789f868981763,Villoteau,842.0442204781724,0,786,-168,555,-864147
619f9298c5d789f868981764,Cagnache,-531,-477,58.4015568830336,-548,239,1788052288
619f9298c5d789f868981765,Capart,356,48,611,828,-151.5467525788519,69202
619f9298c5d789f868981766,Vautherot,-51,,-450,314,,946812
619f9298c5d789f868981767,Blondel,690,555500,402,-28.115957670258496,-283,12963148
619f9298c5d789f868981768,Castaigne,-264,0,-734,-271,-512,392901
619f9298c5d789f868981769,De Jesus,-239.30620848155036,-452,-75.18419288974788,-470,418,378985
619f9298c5d789f86898176a,Collin,-308,783,-522,,-997678,-32658
619f9298c5d789f86898176b,Atsi,406,0,,336,-992,
619f9298c5d789f86898176c,Blondel,-34.51136673325238,682154,285,788,-68,39426.73333797698
619f9298c5d789f86898176d,Castaigne,666,,-33.944659073911836,981,884,
619f9298c5d789f86898176e,Villoteau,609,1634.8300338060822,-610,-404,-785,0
619f9298c5d789f86898176f,Villoteau,713,1329.127605357066,0,907,578831,-1893
619f9298c5d789f868981770,Chevriaux,-325523,941,598,-55550,0,
619f9298c5d789f868981771,Capart,-742,,0,0,928,-184011
619f9298c5d789f868981772,Thomine,-172,875,,549,304,-738823888
619f9298c5d789f868981773,Leger,1062116,-903,367741,-564.4149630948381,-993.5239436065135,
619f9298c5d789f868981774,Leleu,1073226,-566,550.195423587846,759,-719,-1260656
619f9298c5d789f868981775,Thomine,578,,-776,-990,-22,1012920
619f9298c5d789f868981776,Bannani,-675,-855,380,-455.70006597276097,-163,-1021720.5207807794
619f9298c5d789f868981777,Zaouch,-924,-713,0,,402,873366
619f9298c5d789f868981778,Domont,962.1627976627549,-475,272,-237754,668,-631907
619f9298c5d789f868981779,Di Loretto,291,63,35552,921019,353,109782
619f9298c5d789f86898177a,Zaouch,317,-485,-282194,872,657,28845
619f9298c5d789f86898177b,Castaigne,-856,499,-858,-333,315524,-1724205
619f9298c5d789f86898177c,Caduela,587,0,27,172,,-393442
619f9298c5d789f86898177d,Castaigne,0,,839,-722,722,0
619f9298c5d789f86898177e,Drouart,275,-116,135.049831230906,357.082997187991,0,0
619f9298c5d789f86898177f,Drouart,306,-915.6999172188345,-871,150,323,16475
619f9298c5d789f868981780,Bannani,0,0,0,-647,42218,-174032.9321369388
619f9298c5d789f868981781,Blondel,-669,-439,0,0,,-488255
619f9298c5d789f868981782,Lecart,0,-287,720,-397,-215534,425901850
619f9298c5d789f868981783,Oulad Mansour,-820,-26664,-300,,806.3961903654322,-799901
619f9298c5d789f868981784,Leleu,-885,0,-57772,-574,-981,0
619f9298c5d789f868981785,Lemesle,272,83.7644078625429,-914,-171,-40,303835
619f9298c5d789f868981786,Castaigne,-5,329,-703263,-675,548834,-1306626
619f9298c5d789f868981787,Leger,896,0,777,,5,-576774.0728932882
619f9298c5d789f868981788,Vautherot,-187,-408,-907687,-92,-271,
619f9298c5d789f868981789,Caduela,-871,-135,-578,,0,715772
619f9298c5d789f86898178a,Atsi,,0,,-902,911,16898.37518453194
619f9298c5d789f86898178b,Leleu,-66,-453288,,0,237,-223428.83376827152
619f9298c5d789f86898178c,Leleu,962,-239,186.95125763841077,479952,551056,-705487222
619f9298c5d789f86898178d,Vautherot,-250,0,164,792.2848613047153,63.42084176381571,296035
619f9298c5d789f86898178e,Capart,-746,434401,507.1998113505642,578,546,-684269
619f9298c5d789f86898178f,Blondel,167,539,913,-805,-655,131418
619f9298c5d789f868981790,Bartek,37,-211,-608,504,-344,0
619f9298c5d789f868981791,Djouhri,713,-328856,894,0,0,-111885
619f9298c5d789f868981792,Cagnache,252,-1327.4512310679552,-16,-116.34293395258526,,
619f9298c5d789f868981793,De Jesus,364,,-60,25.33399081601722,-543.898144358421,1507
619f9298c5d789f868981794,Collin,-69,244.60838435860887,339.6824096622674,300,-1547.1753926352958,1781155
619f9298c5d789f868981795,Caduela,-381,493.1932814765197,-156,434,850,144220
619f9298c5d789f868981796,Villoteau,-66,,-565,177760,-289,1005974
619f9298c5d789f868981797,Zaouch,711,728.0576025403014,264,0,253308,-753641
619f9298c5d789f868981798,Castaigne,544,1340.8340409163886,252,-59,-746592,64380.49221468216
619f9298c5d789f868981799,Domont,828,-106,0,-699,142,-1357518
619f9298c5d789f86898179a,Leleu,18.434822445670424,206,0,0,,516038
619f9298c5d789f86898179b,Djouhri,0,517,894355,-141,616,104463
619f9298c5d789f86898179c,Castaigne,931018,-497728,473,-622,858,481318530
619f9298c5d789f86898179d,Domont,0,312191,482,977,-180,0
619f9298c5d789f86898179e,Lemesle,-198,578,1041007,42218,-943,-1313399
619f9298c5d789f86898179f,Thomine,383,953,-540,319.79332667621725,185,-463882
619f9298c5d789f8689817a0,Thomine,987,1001011,,292,-1691.3945775186423,1083666067
619f9298c5d789f8689817a1,Castaigne,835,0,978,-488,919.237007428891,0
619f9298c5d789f8689817a2,Djouhri,111.8039967449777,-124,260,-752,-734,-588898
619f9298c5d789f8689817a3,Bannani,822,,-784,0,-829.9990664946441,0
619f9298c5d789f8689817a4,Domont,,985,1074337,793,-113,
619f9298c5d789f8689817a5,Leger,,,-395516,-69,,-135255
619f9298c5d789f8689817a6,De Jesus,,-990,,-467,-14,-198736
619f9298c5d789f8689817a7,Villoteau,332,133,0,581,-926574,1211630
619f9298c5d789f8689817a8,Leleu,-637,239.3547868513491,900,-80,-897,-813715287
619f9298c5d789f8689817a9,Castaigne,593,-879,,,162.4705140521405,579932.7533186419
619f9298c5d789f8689817aa,Leleu,218,-133.56908361335215,-785,-346,506,586874
619f9298c5d789f8689817ab,Villoteau,0,-329,635,210,101,-245766
619f9298c5d789f8689817ac,Domont,227755,-410.6142864512151,-912.6695522081666,-157762,,-749667
619f9298c5d789f8689817ad,Lecart,681,,893,-980,478,-1028865992
619f9298c5d789f8689817ae,Keklik,847,828,401,0,-560,-57804
619f9298c5d789f8689817af,Leger,-192203,259,868802,209.3109799599048,436,532040
619f9298c5d789f8689817b0,Capart,0,88880,-216,-359.7074443989866,977,
619f9298c5d789f8689817b1,Djouhri,-841,549,985457,0,-404.40139881204027,-1213309768
619f9298c5d789f8689817b2,Djouhri,-193,0,-644,457,869,
619f9298c5d789f8689817b3,Djouhri,-496,,623,-194,-884356,0
619f9298c5d789f8689817b4,Noiret,-380,-681,-723,639,-717.6710006087181,
619f9298c5d789f8689817b5,Zaouch,-911,492.69252268285436,0,1165.7417000027247,1006566,-291457
619f9298c5d789f8689817b6,Lemesle,0,778811,0,925463,0,-1031899
619f9298c5d789f8689817b7,Vautherot,445,699,874,691,0,-1740354
619f9298c5d789f8689817b8,Capart,498,-675488,,232199,-622,667467
619f9298c5d789f8689817b9,Collin,413292,-83,-693,-596.3875831074058,582,-1306809
619f9298c5d789f8689817ba,Lievin,0,-513,793254,-884,-996,
619f9298c5d789f8689817bb,Djouhri,785,-134,-641,-985,-29,223762
619f9298c5d789f8689817bc,Keklik,-643,0,,-460,0,251191
619f9298c5d789f8689817bd,Vautherot,,-531,1.6819876789337516,-327,-500,-85783
619f9298c5d789f8689817be,Collin,253,,769,382,-562,1269831
619f9298c5d789f8689817bf,Lecart,-1151.168454029276,766.4941741589971,1481.737042528009,985,509,771469.8135743629
619f9298c5d789f8689817c0,Chevriaux,-758,759,830,-157,605,1300527
619f9298c5d789f8689817c1,Domont,-310,-431,-981,0,852,0
619f9298c5d789f8689817c2,Chevriaux,275,0,-138,0,857,195449.3238089928
619f9298c5d789f8689817c3,Lecart,-177,,752,-741037,863247,-506042
619f9298c5d789f8689817c4,Castaigne,-300.6974641408163,617716,360,-532,-999,0
619f9298c5d789f8689817c5,Leger,-1330.6089261958743,0,258,-237,291,932522
619f9298c5d789f8689817c6,Leger,-242,-141,961,976,1651.8928387331152,1232269
619f9298c5d789f8689817c7,Chevriaux,,743,436,877690,212.86809511586193,
619f9298c5d789f8689817c8,Chevriaux,201,0,,-264,665,-811738
619f9298c5d789f8689817c9,Villoteau,88880,196.5038276449134,-557,993.3598728841291,0,56302
619f9298c5d789f8689817ca,Blondel,828,414,-683,-219,-102.08675415146764,-105381
619f9298c5d789f8689817cb,Leger,0,,,-1260.5719070036037,987679,
619f9298c5d789f8689817cc,Vautherot,343,,-199980,404,-308,-880711
619f9298c5d789f8689817cd,Collin,-1036563,318,136,,983.7808088897893,-921306
619f9298c5d789f8689817ce,Zaouch,946,-551,,0,,
619f9298c5d789f8689817cf,Leger,-166,803,914,862,-3,-205198
619f9298c5d789f8689817d0,Oulad Mansour,111,192,-1083225,0,-713,
619f9298c5d789f8689817d1,Noiret,0,745,0,-423,,6591
619f9298c5d789f8689817d2,Djouhri,-518,-511,-752,494,-497,-111058893
619f9298c5d789f8689817d3,Noiret,439,-244,-882,0,-995,-2090136.4770911578
619f9298c5d789f8689817d4,Keklik,-623.6509215868911,579,866,-464.3384764948112,475,-682080
619f9298c5d789f8689817d5,De Jesus,-237754,997678,0,-789921,-63,-345275
619f9298c5d789f8689817d6,Oulad Mansour,-330,-742,0,-102,-1000,441398
619f9298c5d789f8689817d7,Djouhri,632,0,-505505,656,707,
619f9298c5d789f8689817d8,Villoteau,,-289.40604946726023,-524,-841,-370,681877
619f9298c5d789f8689817d9,Lievin,-453,-761,954,-332,-385,0
619f9298c5d789f8689817da,Thomine,976,684,-251,-171,-1098779,1847127.4297545466
619f9298c5d789f8689817db,Leleu,-710,689,555500,-75,0,0
619f9298c5d789f8689817dc,De Jesus,491,-87.8566455446791,-115,-741,-481,
619f9298c5d789f8689817dd,Domont,-169,204,-3,-85,69,177170
619f9298c5d789f8689817de,Thomine,0,-433,-651,-616,,0
619f9298c5d789f8689817df,Bartek,495,0,879,0,90,-58429
619f9298c5d789f8689817e0,Bartek,138,-72,,687,0,-261897
619f9298c5d789f8689817e1,Cagnache,-692153,-632,1035452,345,787,2040729
619f9298c5d789f8689817e2,Lemesle,662,-152,-509949,222,-1085447,-401203
619f9298c5d789f8689817e3,Lemesle,-1222.3998090335133,-367,,-65,338,655951
619f9298c5d789f8689817e4,Chevriaux,0,574,298,0,192.04817071587266,0
619f9298c5d789f8689817e5,Domont,,-139,549,315,-477730,-276931
619f9298c5d789f8689817e6,Atsi,-456,-94,949,,0,533331
619f9298c5d789f8689817e7,Leger,711,534,593,591,,
619f9298c5d789f8689817e8,Thomine,501,-27,,-741.6979498890997,,1061790
619f9298c5d789f8689817e9,Bartek,870,-288,-659,922,997.9766810188255,-1367470
619f9298c5d789f8689817ea,Vautherot,,-450,306,-202,356,738775
619f9298c5d789f8689817eb,Leger,-632,-180,852,-488840,-99,1169557
619f9298c5d789f8689817ec,Leleu,937684,0,332,0,-162,-1499085632
619f9298c5d789f8689817ed,Drouart,1042118,710,-456,,,1105104
619f9298c5d789f8689817ee,Capart,401,-545,-467,752,684,69257
619f9298c5d789f8689817ef,Capart,-961,-613,0,643,143,
619f9298c5d789f8689817f0,Domont,264,0,,325523,734,-361364
619f9298c5d789f8689817f1,Leger,-735,-1099890,359964,157762,-341,1683946033
619f9298c5d789f8689817f2,Villoteau,,70,0,291,-245.85291850604457,260237
619f9298c5d789f8689817f3,Di Loretto,,63,,0,-1274.6062239354494,80608
619f9298c5d789f8689817f4,Keklik,706,-724,-125,,880.021070860579,-1043533
619f9298c5d789f8689817f5,Domont,317,1278.4850218395372,641,0,-219.320176758051,816853
619f9298c5d789f8689817f6,Caduela,-475508,,152.83436083345606,443289,-562,44878.106218763845
619f9298c5d789f8689817f7,Blondel,0,-882,-989,-39,-1085447,-1426168
619f9298c5d789f8689817f8,Djouhri,943,0,-971,751,-510,35125
619f9298c5d789f8689817f9,Atsi,-873.8808276841776,-570,-348,360,0,339852
619f9298c5d789f8689817fa,Castaigne,0,-495,168,983,-641,1023732
619f9298c5d789f8689817fb,Drouart,-11,-580,-896,0,228866,18968
619f9298c5d789f8689817fc,Djouhri,-240,761035,-244,904,121,-284303
619f9298c5d789f8689817fd,De Jesus,75,-901021,-887,0,180,0
619f9298c5d789f8689817fe,Zaouch,113.69191817046354,-778,-408.7684120419502,-685.7179184885986,,697584
619f9298c5d789f8689817ff,Cagnache,-127,838,-1077670,609,-639,-2233541
619f9298c5d789f868981800,Capart,622,-269,-59.85139536729799,,209,168064
619f9298c5d789f868981801,Blondel,-574,-993,0,0,-489,-951635938
619f9298c5d789f868981802,Oulad Mansour,-478,-435,-1330.9172140779986,-44.85786227385152,337,597658006
619f9298c5d789f868981803,Noiret,-583275,-427,176,-305,731,685158
619f9298c5d789f868981804,Capart,401.94432623486364,0,,-520.4954996041147,-485,833265
619f9298c5d789f868981805,Lemesle,-569,0,-284,-898,733,1242120
619f9298c5d789f868981806,Lemesle,-415,499,28,464,-1270.2837314664307,-1046023
619f9298c5d789f868981807,Keklik,389,1337.0856761061982,0,367,0,0
619f9298c5d789f868981808,Lemesle,,-991,-342,181,-328,589821
619f9298c5d789f868981809,Leger,-625,,183,-97,-10,286114.7042478792
619f9298c5d789f86898180a,Djouhri,92.72703204465768,776,336633,-302.5379783933345,-513,-1010253
619f9298c5d789f86898180b,De Jesus,0,,-422,-223,-1014343,-276967
619f9298c5d789f86898180c,Collin,335,485,-748,0,-105,-1236085.9708898612
619f9298c5d789f86898180d,Di Loretto,1065449,11.771492655089363,-235,-885,467731,0
619f9298c5d789f86898180e,Castaigne,0,0,-434.9184171806151,-645.8373034110721,-190,547677
619f9298c5d789f86898180f,Di Loretto,-612,729,-651,-1561.0832679090304,,-523482
619f9298c5d789f868981810,Djouhri,-137,-197,661,-815,126,29623
619f9298c5d789f868981811,Leleu,312,-263307,-310,73,-954349,-361907.757692113
619f9298c5d789f868981812,Chevriaux,-156,0,-43329,,-792,80091
619f9298c5d789f868981813,De Jesus,-467731,-615,,-423,-373,
619f9298c5d789f868981814,Cagnache,,406,209.8546741638152,-402.4289958666563,0,1021532
619f9298c5d789f868981815,Collin,97,,194,563.738728147302,0,431180
619f9298c5d789f868981816,Keklik,-712,-134.1393320868534,775478,973,,
619f9298c5d789f868981817,Lemesle,157.18337442055972,-959,-1090.6257436793205,201091,-467,745146
619f9298c5d789f868981818,Lecart,-764.8730487773419,790,720,-367.44551281638957,51,-413534
619f9298c5d789f868981819,Noiret,143.48988519778854,0,0,709,45.29982397275427,-1436633.9188836666
619f9298c5d789f86898181a,De Jesus,,416,52,-54,-287.1681767731829,0
619f9298c5d789f86898181b,Castaigne,-60,992123,105,,-438,-396830313
619f9298c5d789f86898181c,Atsi,-352,558.7775601191811,-449,-438845,-876,468541.29430016654
619f9298c5d789f86898181d,Villoteau,-126,0,-308858,0,-107,-332180
619f9298c5d789f86898181e,Blondel,-939.674830535234,514,-219,-283,-1180.3469713923994,401000
619f9298c5d789f86898181f,Chevriaux,845,144,110.13881727892743,911,-397,245880
619f9298c5d789f868981820,Vautherot,0,325,-1594.17294508583,722,-304,416663
619f9298c5d789f868981821,Bannani,-218.5007710662967,607,179982,430,981,760513
619f9298c5d789f868981822,Bartek,-40.304330855574115,857,-664,664,373,-356602.5009378262
619f9298c5d789f868981823,De Jesus,662,-601051,282,310,0,-168699
619f9298c5d789f868981824,Bannani,0,627,-868,52,0,205517
619f9298c5d789f868981825,Leleu,692,-383,968,-624,,
619f9298c5d789f868981826,Atsi,-73.18120872378655,510,-578,710,-877,-190406
619f9298c5d789f868981827,Bartek,,348,647,0,-227,56121
619f9298c5d789f868981828,Thomine,15.295514902996189,-398,,49.664200010912516,127,-432048
619f9298c5d789f868981829,Caduela,193,0,0,0,,-204990610
619f9298c5d789f86898182a,Thomine,707707,0,4.009244625721482,-278,-166.6393936642948,0
619f9298c5d789f86898182b,Drouart,-821,-113,982,-1066560,566,0
619f9298c5d789f86898182c,Zaouch,-773,-911,-469,-119988,,1234895387
619f9298c5d789f86898182d,Lecart,31108,-187,,409,-802,727796
619f9298c5d789f86898182e,Lecart,779.4979945808255,,-222,940,-651,0
619f9298c5d789f86898182f,Villoteau,-404,-416,-230,-977,878801,-737054
619f9298c5d789f868981830,Bannani,-994,505,1492.4398695797465,-1143.0594628897677,-422,91425
619f9298c5d789f868981831,Vautherot,0,152.39408459449783,,-499,444400,322368
619f9298c5d789f868981832,Oulad Mansour,,-715,-241,-335,-361,621557.7020828223
619f9298c5d789f868981833,Capart,-47,-894,-709,345521,1030.7790643101155,120169.5953566599
619f9298c5d789f868981834,Bannani,741,505,667,,0,1207216
619f9298c5d789f868981835,Lemesle,-59,-756,156,-253,0,160633
619f9298c5d789f868981836,Lievin,-436,-748,446622,0,713,481149
619f9298c5d789f868981837,Keklik,-655,-443289,,-668,,-128796008
619f9298c5d789f868981838,Di Loretto,1018787,-378,-192,-499,-497,-639044978
619f9298c5d789f868981839,Thomine,-204,791,,1300.4922829917048,,0
619f9298c5d789f86898183a,Castaigne,0,-658,0,-189.69026662872614,368852,409248
619f9298c5d789f86898183b,Oulad Mansour,-848,-652,-564,191,1001.0981636932067,0
619f9298c5d789f86898183c,Blondel,-457732,548834,-147,133320,640,0
619f9298c5d789f86898183d,Lievin,727,,266,-506,-261085,
619f9298c5d789f86898183e,Lievin,0,-66660,-107,872,-296,401425
619f9298c5d789f86898183f,Blondel,392183,-14,15,888,475,-29397
619f9298c5d789f868981840,Villoteau,0,-731,-86,501061,-957,2102104.6812900077
619f9298c5d789f868981841,Vautherot,,-671044,-248864,923,-162206,1053493
619f9298c5d789f868981842,Di Loretto,-275528,,413,0,,
619f9298c5d789f868981843,Lemesle,171,-937,-135,-346632,,1119139
619f9298c5d789f868981844,Oulad Mansour,944350,0,31,-447,0,448597.2220420191
619f9298c5d789f868981845,Djouhri,229,-106,-259,0,156,342032460
619f9298c5d789f868981846,Castaigne,-249,,-752,20,-255,0
619f9298c5d789f868981847,Di Loretto,237,1465.1614521545484,-325,-431,935462,0
619f9298c5d789f868981848,Caduela,286,147,463,-385,,0
619f9298c5d789f868981849,Oulad Mansour,-948,-882,55,-566,184,666657
619f9298c5d789f86898184a,Villoteau,-72.87444719673051,714,,-261,,-995248
619f9298c5d789f86898184b,Di Loretto,0,63,-8.11292770608054,-537724,-500.3232907864733,-360404.6595552255
619f9298c5d789f86898184c,Di Loretto,482,-960.1874235623077,984,-821,-132209,
619f9298c5d789f86898184d,Bartek,0,49,242.93706859706222,0,-606,916424
619f9298c5d789f86898184e,Villoteau,345,25,-958,433,-277,866985
619f9298c5d789f86898184f,Thomine,-930,536,-449.739745703055,100,933.8666211238802,-1241840
619f9298c5d789f868981850,Vautherot,-47,-996,,-677,181,344593.6819462377
619f9298c5d789f868981851,Bannani,801,-721,-963237,0,-861,0
619f9298c5d789f868981852,Vautherot,-4.087436461800898,189,737,-347743,-710,-1516909
619f9298c5d789f868981853,Leleu,578,604,125543,755,-70,-376480
619f9298c5d789f868981854,Keklik,923241,-109,-553.887548603735,-564,928.806713385325,0
619f9298c5d789f868981855,Noiret,,-28,504,905.9859193951429,216.47375484739337,-428160.3385080987
619f9298c5d789f868981856,Bartek,0,496,,-502172,576,-812841
619f9298c5d789f868981857,Blondel,-345,58,,-229,738,709940110
619f9298c5d789f868981858,Bannani,67,325,-799920,242,0,
619f9298c5d789f868981859,Di Loretto,-380,367,249,528,-964,632034568
619f9298c5d789f86898185a,Zaouch,-694,-736,0,743,291,801089
619f9298c5d789f86898185b,Caduela,517,987,0,-290.866418172107,128,0
619f9298c5d789f86898185c,Oulad Mansour,-388,-443,-703,-514393,350,1010826
619f9298c5d789f86898185d,Cagnache,,208,0,820,844.1216195164287,0
619f9298c5d789f86898185e,Villoteau,-531,-312,-377,699.9472440499727,-235,606969
619f9298c5d789f86898185f,Di Loretto,0,-189,792,0,-835,605030
619f9298c5d789f868981860,Oulad Mansour,,-166.51255087465358,776589,633,925,
619f9298c5d789f868981861,Thomine,176,-68.95368732725345,0,-709,0,0
619f9298c5d789f868981862,Di Loretto,-643,238,-70,-174,-335,145929
619f9298c5d789f868981863,Drouart,-636,247753,-845,888,-861,-293490
619f9298c5d789f868981864,Zaouch,796,558,,273,239,-1058185
619f9298c5d789f868981865,Lemesle,,936,792,0,-191092,-734436
619f9298c5d789f868981866,Oulad Mansour,-344,890,836,-290,0,-1996451.147962614
619f9298c5d789f868981867,Blondel,-416,-801,-106.85099141391886,-746,688,-92924
619f9298c5d789f868981868,Di Loretto,489,-379.1618508480303,85,-469953,629,
619f9298c5d789f868981869,Atsi,1045451,933,-210.9469512066123,533280,-546,-761047221
619f9298c5d789f86898186a,Cagnache,-587719,902,-506,191,0,-2636940.989408556
619f9298c5d789f86898186b,Bannani,35,830,672,-323.38519208248033,0,950117
619f9298c5d789f86898186c,Bartek,471,0,653,0,97,-179954
619f9298c5d789f86898186d,Villoteau,0,-919,71.74552409048025,177.44965882181563,146,192168
619f9298c5d789f86898186e,Noiret,869,37774,-624,,0,
619f9298c5d789f86898186f,Drouart,-322,673,104434,-454399,-753,-469029
619f9298c5d789f868981870,Di Loretto,,-815.839388166054,0,302,882,-763934
619f9298c5d789f868981871,Di Loretto,5,-603273,757,935,,904276
619f9298c5d789f868981872,Keklik,-148874,603,-325,967,96,
619f9298c5d789f868981873,Castaigne,,,408,0,22,347322
619f9298c5d789f868981874,Leleu,68882,140,1106556,606,-747,0
619f9298c5d789f868981875,Keklik,-134,-272.06569304313626,-188,-601,-314,0
619f9298c5d789f868981876,Vautherot,-31,-807697,,0,-423,1358207
619f9298c5d789f868981877,Djouhri,0,345521,-303,762146,0,22204.940681634685
619f9298c5d789f868981878,Villoteau,168,,-792,-12,-112211,964558
619f9298c5d789f868981879,Chevriaux,,-94.490402056311,353,114,0,46393
619f9298c5d789f86898187a,Leger,-1118.1449057649797,-443,-513,0,-955,0
619f9298c5d789f86898187b,Vautherot,,-299970,539,-939,-856,-1109300
619f9298c5d789f86898187c,Di Loretto,-62,0,489,101,728,477115617
619f9298c5d789f86898187d,Lievin,,828,,200,-55,0
619f9298c5d789f86898187e,Villoteau,879912,37,950,587,-657712,387276
619f9298c5d789f86898187f,Blondel,736,-601,871,0,-476,-1230221410
619f9298c5d789f868981880,Bannani,-598,-401071,-500,0,-570,-1000319958
619f9298c5d789f868981881,Leger,1105445,-271,-600,680,0,-1386891297
619f9298c5d789f868981882,Thomine,0,0,-1107667,,-303,761471
619f9298c5d789f868981883,Bartek,,,-245,-198,,0
619f9298c5d789f868981884,Djouhri,0,717706,0,,-211,-313774.06241385144
619f9298c5d789f868981885,Thomine,311,156,-906,126,-5,43365.55866616126
619f9298c5d789f868981886,Oulad Mansour,0,-514.2327953703386,195.58272938393625,23,-986,224070
619f9298c5d789f868981887,Blondel,,-876,0,0,-807,-818272
619f9298c5d789f868981888,Villoteau,-960,-270,442,299970,,264980
619f9298c5d789f868981889,Noiret,340,-807,489,138,,97909
619f9298c5d789f86898188a,Thomine,0,0,279,7777,1180.5774170842903,-37413.14295310469
619f9298c5d789f86898188b,Lievin,926,46,40,827,936,-711686
619f9298c5d789f86898188c,Lecart,800,1321.0989016671497,339,-221089,971,-716216149
619f9298c5d789f86898188d,Atsi,0,-719.9826799303098,-842,0,-132,0
619f9298c5d789f86898188e,Atsi,-388,-345.42249296637266,-881023,318,-763,670123
619f9298c5d789f86898188f,Bartek,-564,-711,-89,720,-317,639180
619f9298c5d789f868981890,Vautherot,233,-456,949,0,-66660,0
619f9298c5d789f868981891,Chevriaux,,403293,-752,-883,0,-779458
619f9298c5d789f868981892,Capart,558.883406406602,-516,,923,77.2576742760479,203822
619f9298c5d789f868981893,Chevriaux,585,-1167.0527365452076,465,839,0,-15717.591568735004
619f9298c5d789f868981894,Keklik,302,650.7837898329748,979,,706,
619f9298c5d789f868981895,Leger,0.3477135008095529,-38.78972113827093,580,0,-759,109759
619f9298c5d789f868981896,Villoteau,0,-331,147,,-945,763304
619f9298c5d789f868981897,Domont,-267,74,156,-840,262,-140295969
619f9298c5d789f868981898,Leger,639,844360,0,-677,-791,
619f9298c5d789f868981899,Keklik,755,1097668,1057.8364981669301,806,973.3361553367588,-215094
619f9298c5d789f86898189a,Lievin,-493,,552,972.2142142471806,-86.08283974508126,
619f9298c5d789f86898189b,Keklik,-779,188,-95.37526368944687,0,0,0
619f9298c5d789f86898189c,Domont,-305,-227,38,-738815,-808,-162349319
619f9298c5d789f86898189d,Capart,427,-39,-101,674377,501.5641792828767,-101749
619f9298c5d789f86898189e,Thomine,4.6108804040977205,-335522,-921,-513,,339105
619f9298c5d789f86898189f,Leleu,231088,-104.58788885979764,-431,125543,197,398350
619f9298c5d789f8689818a0,Capart,,-79.17110252013349,918.7164099734487,318.7294048466052,,
619f9298c5d789f8689818a1,Drouart,-187,564,0,59,,-200314.3279993267
619f9298c5d789f8689818a2,Bannani,0,0,-195536,582,-792,-797753
619f9298c5d789f8689818a3,Drouart,938,652,361,-982,,454294
619f9298c5d789f8689818a4,Vautherot,255.62420413981008,161,671,-108,635,0
619f9298c5d789f8689818a5,Drouart,944,-904,-750,-1190.1126143908111,-380,-525852
619f9298c5d789f8689818a6,Domont,0,0,-64,-830,,-534331
619f9298c5d789f8689818a7,Oulad Mansour,-388.30239944306203,-123,-743,-361.167725483865,527,847707443
619f9298c5d789f8689818a8,Blondel,-292,-43,-809,544,-1662.2409187379753,-442628.41714194964
619f9298c5d789f8689818a9,De Jesus,268,-772.2738819286515,347,,586,69400837
619f9298c5d789f8689818aa,Lecart,404,-388,-78,-637,-373,-193615
619f9298c5d789f8689818ab,Caduela,253,-193,,-920,741,-31722
619f9298c5d789f8689818ac,Caduela,0,-495,360,0,-837694,532412
619f9298c5d789f8689818ad,Caduela,-697,-488,0,-561,12.161722791188703,735096
619f9298c5d789f8689818ae,Drouart,28,-183,,-638,-703263,
619f9298c5d789f8689818af,Oulad Mansour,-602162,917.3680022592065,0,0,-302192,-1177286
619f9298c5d789f8689818b0,Leger,,899,-211.7980843235818,448844,788,-114945
619f9298c5d789f8689818b1,Capart,0,-992,-145,675,-629,962997
619f9298c5d789f8689818b2,Bannani,0,824.2940604130108,878,-375,855,1444133
619f9298c5d789f8689818b3,Caduela,-397,0,0,515504,-256,322500
619f9298c5d789f8689818b4,Castaigne,-316,0,,-922,956,
619f9298c5d789f8689818b5,Blondel,193,514.1053101373919,-214423,0,0,134956
619f9298c5d789f8689818b6,Castaigne,136,-251.8037587465544,344,-785,445,197700
619f9298c5d789f8689818b7,Lemesle,-765.6412574277781,-284,-103323,554,-765,-377571
619f9298c5d789f8689818b8,Cagnache,715,-580,-37,,,-1505012
619f9298c5d789f8689818b9,Lecart,-716,207.19289639278978,94,-161,925,-525095
619f9298c5d789f8689818ba,Di Loretto,665,962,-944,271.9046332733386,,-746764
619f9298c5d789f8689818bb,Capart,995,0,371074,387,99,730704
619f9298c5d789f8689818bc,Bannani,830,-347,-92,-95,142,175528
619f9298c5d789f8689818bd,Drouart,566,314,-356,632,640,884026
619f9298c5d789f8689818be,Domont,152,154.1459137130008,-924,-32,464,-213370
619f9298c5d789f8689818bf,Chevriaux,324412,-650,424,-503,31,-732077
619f9298c5d789f8689818c0,Caduela,-521059,0,643,-199,-416,595930
619f9298c5d789f8689818c1,Atsi,-537.6585269648148,,439,0,-523,229524
619f9298c5d789f8689818c2,Oulad Mansour,-360.0949907258589,503,411,,24.25333059219267,-1720040
619f9298c5d789f8689818c3,Di Loretto,719.3354062611483,,669,0,,119504
